url,place_name,place_score,num_reviews,user_number_reviews,user_number_photos,time,score,text
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,2,2,a year ago,5,"Very comfortable, with good facilities. My dogs loved it  "
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,67,,a year ago,5,Nice place for a boardwalk
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,83,,9 months ago,3,"Is there no grass sacred anymore?! We went to sit on a patch of grass and have a meal under a tree and despite the fact that there is a dog park just 200 ft away, there were leashed (1 was unleashed) dogs there too, doing all things dogs do! It was an absolute let down as we cannot seem to find dog-free, human only grass anywhere in the city. Don't get me wrong, I love dogs, I just want clean grass other than my backyard sometimes to enjoy a day out Earthing and dining   "
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,11,,4 months ago,5,"Great trail to go for a run, bike ride, picnic, and more."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,66,,2 months ago,4,Wish it was bigger but okay for a big city
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,28,,a year ago,5,Great for recreation and exercise.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,115,,a month ago,5,Awesome dog park...
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,2 months ago,5,Nice Walk on the River with great views.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,178,,2 months ago,5,"Beautiful space, great trail."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,36,,3 years ago,5,Ny fave place in the whole city
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,60,,2 years ago,5,"Great park. Easily one of the best places to jog, relax and get a great view of the city"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,39,39,8 months ago,5,"A lovely place to go for a walk with yourself or a friend, including 4-legged! "
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,34,,9 months ago,5,I suggest you get a fishing license and enjoy the water with family and friends I'm all right
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,579,,a year ago,5,EXCELLENT views! Decently crowded. The boardwalk is relaxing. There's an option to rent a Kayak. Great for a relaxing sunrise or sunset.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,4 months ago,5,What a difference. Night and day. What this used to be. Dog parks bike trails that go into the river and mood lighting. Ive never experienced a problem at night.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,230,230,3 weeks ago,5,Crowded  but nice!
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,2 years ago,5,Great walking path with amazing views of the city.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,115,,2 years ago,5,This area of the Philidephia lights up vibrantly in the night time. Saw the entirety of it while in a Uber.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,12,,2 years ago,5,"Love it.  Friendly dogs, responsible owners, water, tennis balls. Seperate big and small dog parks.   Fun times for all."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,21,,4 months ago,5,"Beautiful place to walk, run, ride, tan, picnic & relax."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,42,,9 months ago,5,"This park is so well maintained. There s a community garden (though it s fenced in), a dog park, basketball courts, and tennis courts."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,1,1,a month ago,5,Love it really peaceful
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,36,,4 months ago,5,Nice park for children and adults.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,36,36,9 months ago,5,"When you're there you don't feel like you're in a city and there is a pandemic. The kids playing,  family gathering, dogs running around in the dog park just calming to me"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,3 months ago,5,Always enjoy the bike trails
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,11 months ago,5,Actual dog park is very nice size and well-kept. The people that were very nice
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,1,1,10 months ago,4,"It was a beautiful scenery,  with the lights at night made the city look very pretty."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,a year ago,5,"Probably my favorite park in the city because of the aesthetics of the skyline, newly erected walkways, trees and basketball courts, which aren't double rimmed and has good runs, especially in the spring and summer. Both Laid back and festive atmosphere. Of course, it's one of the featured parks in the city, so it's well taken care of haha. At any given time, you'll see dogs when on their hind legs, that are as tall as some humans, and so well trained, it's scary. Nice tennis courts and field as well as spacious areas for the children."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,40,,2 years ago,5,Two dog parks. One for smaller dogs. Nice area. Stays pretty clean  
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,1,1,10 months ago,4,Dog park was great except for the gate situation! You close one gate before you open the next.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,36,,a year ago,5,Place is beautiful!! Great for night time walks on walkway. Nice views as well.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,27,,4 years ago,4,Great dog park but not a lot of shade for the humans. People are really nice and friendly.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,14,,a year ago,5,The dog park here is amazing! And you can't beat a nice walk along the river
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,41,,2 years ago,5,Beautifully maintained. Great bike path
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,32,32,a year ago,4,Wonderful breeze all the time. Great views. Best on a sunny day
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,a year ago,4,"It's a dope place. In the morning, you can run with a breeze hitting your face; in the evening, you can walk looking at the buildings with dope lights. So, yeah. It's a nice place"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,8 months ago,5,"Allot of people doing their thing on a beautiful November day! Everyone masked up, even the dogs!"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,63,,a year ago,4,"Nice park in a great, established Philly neighborhood. We were lucky enough to find street parking because there is no parking lot. To some I suppose this adds to the park's charm but to me it was the only thing keeping me from giving it 5 stars."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,168,,2 years ago,5,"Pleasurable path by the Schuylkill river. Always pretty lively with walkers, runners, cyclists and strollers. There are regular yoga classes and boating opportunities. Great way to begin or end your day. Excellent sunset views. You can walk up to the art museum. While there are no cars here, just on the other side of the river is the expressway, so there s some traffic noise."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,24,,a year ago,5,Good People wonderful site and the river is right there. A beautiful seen at nite.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,53,,2 months ago,5,Very scenic.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,19,,11 months ago,4,Still pretty crowded on a nice day but its so relaxing
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,9 months ago,4,Small but friendly. Nice dog park
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,94,,4 years ago,5,Relaxing place for walk or run
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,7 months ago,5,Free Kodak RIp to all the street soulgers
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,29,,4 weeks ago,5,Beautiful  
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,35,,2 years ago,5,This place is awesome
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,116,,3 years ago,5,I love to fish and see the  trains go by.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,a month ago,5,Awesome fun
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,41,,4 years ago,5,This was one of the best city runs that I have ever had!
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,7 months ago,5,"One of the city best parks, absolutely worth it"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,62,,3 months ago,5,Great trails for family
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,37,,10 months ago,5,Best place to meet friends and take your dogs
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,2 years ago,5,"Amazing park for all kinds of dogs! There s two fences off areas, one for smaller dogs and one for larger dogs. It has AstroTurf so dogs can run around and play without the worry of dirt and mud. They have water fountains and bowls for dogs to drink from so you don t have to worry about bringing water. Overall I d say one of the best parks to take your dog to in Philly"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,718,718,a year ago,5,"Nice trail for walking, biking. There is places for sittings with view on west Philly."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,2,2,11 months ago,4,Great park. I cycle there a few times a week.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,a year ago,5,"Love this place. Best dog park in Center City. It s not huge but there is always enough room even when it s packed with dogs. It does have separate enclosures for small dogs and big dogs which is super nice- the big dog park has more space as well and I ve never seen space be a problem there.For the most part the doggie parents here are nice too. I ve met really nice people there.I think it helps that people can decide what side is best for their dogs.People share the toys they bring and are not uptight about it when other dogs play with their dog s toys. So, if you bring a toy make sure you don t mind other dogs playing with it.Depending on when you go sometimes there is on street parking in the neighborhood. If there s any other parking associated with the park I am unaware of it.It s open 24/7 and has small stadium style lighting and I ve seen other people their with their dogs as late as midnight.There is also seating for the parents and water for the dogs. The park is made of AstroTurf which is cool too because my dog gets less muddy here. Although, she still may get dirty it s not as bad as other parks. The parents also all clean up after their dogs and it s very clean.Highly recommended if your dog loves playing with other dogs.Just know that most dogs that come here like to wrestle, all in good fun. So, if you re dog isn t into that sort of off leash play than this is not be the park for you.But, if your dog likes to rip around with other dogs in good supervised fun, then place is perfect!"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,12,12,2 years ago,4,Very nice walking trail and very clean place overall. No trash on the grass or on the trail but the bathrooms are a lot to be desired. Its basically a port a potty in a little shelter. I don't know if there is an elevator to get there from street level but I know if you come by in front of the Robert's Pediatric Research center there is a ramp to get there.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,33,,2 years ago,3,Not a bad dog park overall. I personally think that the artificial grass is kind of gross when it hasn't rained in a few days and you can clearly see/smell poop and pee. Other than that it's a great place to take your dog to let them get rid of some energy.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,12,,11 months ago,5,Down by the riverside. Meditate and feel great
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,2 years ago,5,"This park is in a nice location by the river. In the vicinity are dog parks ( one for small dogs and another for all others) where we could watch them playing from a walkway ramp above. There are restrooms and close by play areas for kids and basketball courts. It's a lovely setting, and the row house neighborhoods are right across the street. There is a big lawn down by the river edge where you can sit on your chair or blanket."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,68,,2 years ago,5,"If you're ever visiting Philly then you MUST come here. This park is great for just about anything; running, walking, biking, rollerblading, a picnic, city exploration, and the list goes on. I would recommend coming slightly before the golden hour, the sun sets beautifully with the city at itz forefront and you can catch a lot of great spots just to take in the beauty of it all. A must go to!"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,27,,2 years ago,5,Great outdoor space. Plenty of benches to admire the view. The jutting pier like walk way is nice. And the trail leads up to King of Prussia. Bike recommended for long travels.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,a year ago,5,My foster dogs have absolutely loved the dog park.  It is a gem!   
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,60,,a month ago,4,All factz
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,272,,2 years ago,5,Really nice dog park here that has separate areas for small dogs and larger dogs. They even have little kiddie pools for the dogs to play in and cool off. There is an overpass for human runners where they can look over and watch pups play :)
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,7,,10 months ago,5,"Beautiful park, on the river. Friendly people"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,44,,a year ago,5,"by far and away this has been one of the best upgrades to the South Philadelphia area of the city right along the Schuylkill River there are beautiful landscapes, very nice trails for running and biking.there's a skate park just before the art museum and then the art museum right along the trail as well as boathouse row.I spend so many hours and miles on this trail in the summertime it is truly the daytime place to be from memorial day to labor day in Philadelphia on the Southside"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,66,,11 months ago,5,Very nice place for your Pooch and you.
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,2,2,a year ago,5,I love this park
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,1,1,2 years ago,5,"Easily the jewel of Philly. Several miles of uninterrupted green space to escape the city. A stones throw from Grad hospital, center city and Fairmount. Plenty of space to walk the dog, ride a bike, or lounge on the banks!"
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,,,a year ago,5,"MY FAVORITE EVER. 7 years plus of loving this place; countless runs on the river, evenings of movies and beer gardens. THIS IS A REASON TO MOVE TO PHILLY."
"https://www.google.com/maps/place/Schuylkill+River+Park/@39.9488177,-75.1817665,17z/data=!4m7!3m6!1s0x89c6c7edb4c2cee3:0xd32cb11d8fdc04a5!8m2!3d39.9488177!4d-75.1817665!9m1!1b1",Schuylkill River Park,4.8,1330,14,,2 years ago,5,Great free dog park
